Source,Target,Weight
"Centre d’information et de formation en matière de droits humains en Afrique (CIFDHA), Mouvement burkinabé des droits de l’homme et des peuples (MBDHP), Action des chrétiens pour l’abolition de la torture (ACAT) Burkina, Centre pour la qualité du droit et la justice (CQDJ), Cercle des jeunes juristes du Burkina (CEJB)","with financial support from Organisation internaitonale de la Francophonie (OIF), Bureau regional Afrique de l’Ouest du Haut commissariat des Nations Unies aux droits de l’homme, Programme des Nations Unies pour le développement (PNUD), Centre pour les Droits Civils et Politiques (CCPR Centre)",1
