Source,Target,Weight
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Coloproctología,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Geología,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Gastroenterología,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Farmacología,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Estudios Ortodóncicos,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Estomatología,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Enfermería,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Educadores en Ciencias de la Salud Sociedad Cubana de Endocrinología y Enfermedades Metabólicas,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Dermatología,1
Sociedad Cubana de Cirugía Pediátrica,Sociedad Cubana de Cirugía Plástica y Caumatología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Económica Amigos del País,1
Sociedad Cubana de Cirugía Maxilo- Facial,Unión Árabe de Cuba,1
Sociedad Cubana de Cirugía Maxilo- Facial,Unión de Periodistas de Cuba,1
Sociedad Cubana de Cirugía Maxilo- Facial,Unión de Informáticos de Cuba,1
Sociedad Cubana de Cirugía Maxilo- Facial,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Cirugía Maxilo- Facial,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Cirugía Maxilo- Facial,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Neurociencias,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Neumología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Nefrología,1
Sociedad Cubana de Cirugía Endoscópica,Unión Nacional de Juristas de Cuba,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Dermatología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Coloproctología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Cirugía Plástica y Caumatología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Cirugía Pediátrica,1
Sociedad Cubana de Cirugía Endoscópica,Unión Árabe de Cuba,1
Sociedad Cubana de Cirugía Endoscópica,Unión de Periodistas de Cuba,1
Sociedad Cubana de Cirugía Endoscópica,Unión de Informáticos de Cuba,1
Sociedad Cubana de Cirugía Endoscópica,Unión de Escritores y Artistas de Cuba,1
Sociedad Cubana de Cirugía Endoscópica,Unión Nacional de Arquitectos e Ingenieros de la Construcción de Cuba,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Microbiología y Parasitología,1
Sociedad Cubana de Cirugía Endoscópica,Sociedad Nacional de la Cruz Roja Cubana,1
Sociedad Cubana de Cirugía Endoscópica,Sociedad Meteorológica de Cuba,1
Sociedad Cubana de Cirugía Endoscópica,Sociedad Económica Amigos del País,1
Sociedad Cubana de Cirugía Endoscópica,Sociedad Cultural José Martí,1
Sociedad Cubana de Cirugía Endoscópica,Sociedad Cubana para la Promoción de las Fuentes Renovables de Energía y el respeto ambiental,1
Sociedad Cubana de Cirugía Endoscópica,Sociedad Cubana para el Estudio Multidisciplinario de la Sexualidad,1
Sociedad Cubana de Cirugía Endoscópica,Sociedad Cubana de Urología,1
Sociedad Cubana de Cirugía Endoscópica,Sociedad Cubana de Trabajadores Sociales de la Salud,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Educadores en Ciencias de la Salud Sociedad Cubana de Endocrinología y Enfermedades Metabólicas,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Enfermería,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Estomatología,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Estudios Ortodóncicos,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Medicina Legal,1
Sociedad Cubana de Cirugía Maxilo- Facial,Sociedad Cubana de Medicina Interna,1
